Station_ID,Date_Time,pressure_set_1,air_temp_set_1,air_temp_set_2,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_fifteen_minute_set_1,volt_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d,altimeter_set_1d,sea_level_pressure_set_1d,wet_bulb_temp_set_1d
LBNL1,2025-09-05T03:30:00Z,97939.0,14.82,13.69,93.98,2.31,39.12,4.06,0.0,0.0,13.78,,NE,,13.85,101144.61,101124.65,14.26
LBNL1,2025-09-05T03:45:00Z,97935.0,14.84,13.72,93.95,1.71,26.29,4.4,0.0,0.0,13.78,,NNE,,13.87,101140.48,101120.27,14.28
LBNL1,2025-09-05T04:00:00Z,97961.0,14.86,13.75,93.51,1.81,47.94,4.23,0.01,0.0,13.78,,NE,,13.81,101167.33,101146.99,14.25
LBNL1,2025-09-05T04:15:00Z,97961.0,14.86,13.75,92.87,1.59,51.21,4.03,0.01,0.0,13.78,,NE,,13.71,101167.33,101146.99,14.18
LBNL1,2025-09-05T04:30:00Z,97959.0,15.01,13.86,91.12,1.45,341.2,3.34,0.01,0.0,13.78,,NNW,,13.56,101165.26,101143.25,14.15
LBNL1,2025-09-05T04:45:00Z,97960.0,15.12,14.01,90.18,0.43,42.21,2.28,0.0,0.0,13.78,,NE,,13.51,101166.29,101143.04,14.16
LBNL1,2025-09-05T05:00:00Z,97962.0,15.19,14.08,90.15,1.06,56.3,2.39,0.0,0.0,13.78,,ENE,,13.57,101168.36,101144.3,14.23
LBNL1,2025-09-05T05:15:00Z,97955.0,15.19,14.11,90.05,0.94,85.2,2.66,0.0,0.0,13.78,,E,,13.55,101161.13,101137.01,14.23
LBNL1,2025-09-05T05:30:00Z,97964.0,15.26,14.13,89.6,0.94,50.11,2.8,0.0,0.0,13.78,,NE,,13.55,101170.43,101145.56,14.24
LBNL1,2025-09-05T05:45:00Z,97960.0,15.15,13.99,90.05,1.9,20.22,3.48,0.01,0.0,13.78,,NNE,,13.51,101166.29,101142.67,14.18
LBNL1,2025-09-05T06:00:00Z,97962.0,15.14,14.01,89.98,1.32,350.8,3.86,0.01,0.0,13.78,,N,,13.49,101168.36,101144.8,14.17
LBNL1,2025-09-05T06:15:00Z,97953.0,14.93,13.84,90.75,1.75,356.4,4.16,0.01,0.0,13.78,,N,,13.42,101159.07,101137.93,14.04
LBNL1,2025-09-05T06:30:00Z,97959.0,14.85,13.75,91.04,1.89,357.0,4.81,0.01,0.0,13.78,,N,,13.39,101165.26,101145.0,13.99
LBNL1,2025-09-05T06:45:00Z,97955.0,14.59,13.48,90.73,2.26,356.8,4.4,0.01,0.0,13.78,,N,,13.08,101161.13,101143.74,13.71
LBNL1,2025-09-05T07:00:00Z,97952.0,14.58,13.48,89.81,2.3,343.2,4.64,0.01,0.0,13.78,,NNW,,12.91,101158.03,101140.83,13.6
LBNL1,2025-09-05T07:15:00Z,97966.0,14.54,13.44,89.68,2.03,330.8,4.64,0.01,0.0,13.78,,NNW,,12.85,101172.49,101155.72,13.55
LBNL1,2025-09-05T07:30:00Z,97969.0,14.57,13.45,89.48,2.12,330.1,4.71,0.0,0.0,13.79,,NNW,,12.84,101175.59,101158.45,13.56
LBNL1,2025-09-05T07:45:00Z,97979.0,14.48,13.34,89.7,1.74,356.8,4.37,0.01,0.0,13.81,,N,,12.79,101185.92,101169.78,13.5
LBNL1,2025-09-05T08:00:00Z,97968.0,14.11,12.98,91.36,2.65,10.28,5.77,0.01,0.0,13.81,,N,,12.71,101174.56,101162.6,13.3
LBNL1,2025-09-05T08:15:00Z,97968.0,14.02,12.92,91.55,2.08,347.2,4.57,0.01,0.0,13.81,,NNW,,12.65,101174.56,101163.66,13.23
LBNL1,2025-09-05T08:30:00Z,97961.0,14.07,12.98,90.59,1.82,333.3,4.81,0.0,0.0,13.81,,NNW,,12.54,101167.33,101155.87,13.18
LBNL1,2025-09-05T08:45:00Z,97953.0,14.0,12.92,90.75,2.38,333.2,4.61,0.01,0.0,13.81,,NNW,,12.5,101159.07,101148.37,13.14
LBNL1,2025-09-05T09:00:00Z,97945.0,14.04,12.92,90.62,2.1,337.2,4.57,0.01,0.0,13.81,,NNW,,12.51,101150.8,101139.61,13.17
LBNL1,2025-09-05T09:15:00Z,97957.0,13.96,12.84,90.81,2.61,339.5,5.12,0.01,0.0,13.81,,NNW,,12.47,101163.2,101152.94,13.1
LBNL1,2025-09-05T09:30:00Z,97957.0,13.89,12.83,90.91,1.44,349.9,3.86,0.0,0.0,13.81,,N,,12.42,101163.2,101153.75,13.04
LBNL1,2025-09-05T09:45:00Z,97953.0,13.96,12.86,90.81,1.74,344.9,3.89,0.01,0.0,13.81,,NNW,,12.47,101159.07,101148.87,13.1
LBNL1,2025-09-05T10:00:00Z,97951.0,14.08,12.99,90.3,1.76,335.6,3.51,0.0,0.0,13.81,,NNW,,12.5,101157.0,101145.37,13.17
LBNL1,2025-09-05T10:15:00Z,97951.0,14.12,13.02,90.76,1.48,0.42,3.89,0.0,0.0,13.81,,N,,12.62,101157.0,101144.93,13.25
LBNL1,2025-09-05T10:30:00Z,97941.0,14.04,12.95,91.58,1.55,356.4,3.11,0.01,0.0,13.81,,N,,12.68,101146.67,101135.48,13.26
LBNL1,2025-09-05T10:45:00Z,97929.0,14.11,12.95,90.89,1.65,337.8,3.65,0.01,0.0,13.81,,NNW,,12.63,101134.28,101122.39,13.25
LBNL1,2025-09-05T11:00:00Z,97927.0,13.89,12.77,90.74,2.01,331.2,3.96,0.01,0.0,13.81,,NNW,,12.39,101132.21,101122.72,13.03
LBNL1,2025-09-05T11:15:00Z,97910.0,13.84,12.68,90.87,2.29,327.6,3.82,0.01,0.0,13.81,,NNW,,12.36,101114.66,101105.78,12.99
LBNL1,2025-09-05T11:30:00Z,97908.0,13.84,12.68,91.1,2.25,322.7,3.89,0.0,0.0,13.81,,NW,,12.4,101112.59,101103.72,13.01
LBNL1,2025-09-05T11:45:00Z,97904.0,13.9,12.76,91.04,1.75,319.9,3.14,0.0,0.0,13.81,,NW,,12.45,101108.46,101098.9,13.07
LBNL1,2025-09-05T12:00:00Z,97905.0,13.87,12.73,91.31,2.25,328.2,3.99,0.01,0.0,13.81,,NNW,,12.46,101109.49,101100.25,13.07
LBNL1,2025-09-05T12:15:00Z,97895.0,13.89,12.75,91.17,2.24,323.7,3.79,0.01,0.0,13.81,,NW,,12.46,101099.17,101089.73,13.07
LBNL1,2025-09-05T12:30:00Z,97883.0,13.92,12.77,90.78,2.54,321.3,4.37,0.01,0.0,13.81,,NW,,12.42,101086.77,101076.97,13.06
LBNL1,2025-09-05T12:45:00Z,97885.0,13.98,12.86,90.52,2.7,317.9,5.97,0.01,0.0,13.81,,NW,,12.44,101088.84,101078.4,13.09
LBNL1,2025-09-05T13:00:00Z,97895.0,13.93,12.78,90.94,3.46,323.7,6.35,0.01,0.0,13.81,,NW,,12.46,101099.17,101089.29,13.08
LBNL1,2025-09-05T13:15:00Z,97904.0,14.02,12.89,90.92,3.87,325.7,6.86,0.01,0.0,13.81,,NW,,12.55,101108.46,101097.58,13.17
LBNL1,2025-09-05T13:30:00Z,97919.0,14.02,12.87,90.85,4.46,328.1,7.17,0.08,0.0,13.81,,NNW,,12.53,101123.95,101113.07,13.16
LBNL1,2025-09-05T13:45:00Z,97931.0,13.99,12.86,90.92,3.94,323.8,6.66,0.97,0.0,13.84,,NW,,12.52,101136.35,101125.72,13.15
LBNL1,2025-09-05T14:00:00Z,97930.0,13.99,12.83,90.95,4.11,320.9,6.21,2.98,0.0,13.84,,NW,,12.52,101135.31,101124.74,13.14
LBNL1,2025-09-05T14:15:00Z,97950.0,13.97,12.77,90.88,3.6,325.3,5.49,7.51,0.0,13.84,,NW,,12.49,101155.97,101145.64,13.12
LBNL1,2025-09-05T14:30:00Z,97976.0,14.01,12.83,90.82,3.47,327.4,5.39,13.89,0.0,13.84,,NNW,,12.52,101182.82,101172.05,13.15
LBNL1,2025-09-05T14:45:00Z,97994.0,14.16,13.03,90.3,2.34,333.2,4.88,19.53,0.0,13.84,,NNW,,12.58,101201.41,101188.89,13.25
LBNL1,2025-09-05T15:00:00Z,98000.0,14.19,13.09,89.71,2.14,337.3,4.4,28.25,0.0,13.83,,NNW,,12.51,101207.6,101194.77,13.22
LBNL1,2025-09-05T15:15:00Z,98011.0,14.09,12.98,90.2,1.51,342.4,4.2,35.27,0.0,13.81,,NNW,,12.49,101218.96,101207.2,13.17
LBNL1,2025-09-05T15:30:00Z,97999.0,14.12,13.0,90.17,1.69,357.2,4.06,43.21,0.0,13.81,,N,,12.52,101206.57,101194.55,13.19
LBNL1,2025-09-05T15:45:00Z,98006.0,14.22,13.1,90.14,1.32,350.1,3.48,58.28,0.0,13.81,,N,,12.61,101213.8,101200.59,13.29
LBNL1,2025-09-05T16:00:00Z,98005.0,14.16,13.04,90.33,1.54,25.94,4.16,65.49,0.0,13.81,,NNE,,12.58,101212.77,101200.25,13.25
LBNL1,2025-09-05T16:15:00Z,98013.0,14.39,13.28,90.19,1.51,350.4,3.41,86.2,0.0,13.81,,N,,12.79,101221.03,101205.94,13.46
LBNL1,2025-09-05T16:30:00Z,98019.0,14.55,13.38,88.93,1.67,359.7,3.68,98.0,0.0,13.81,,N,,12.73,101227.23,101210.33,13.49
LBNL1,2025-09-05T16:45:00Z,98019.0,14.62,13.37,88.77,1.56,7.58,4.06,132.7,0.0,13.81,,N,,12.77,101227.23,101209.52,13.54
LBNL1,2025-09-05T17:00:00Z,98026.0,15.01,13.78,87.02,1.35,338.8,3.2,159.7,0.0,13.78,,NNW,,12.85,101234.45,101212.44,13.73
LBNL1,2025-09-05T17:15:00Z,98038.0,15.32,14.07,84.62,1.54,341.6,4.51,185.8,0.0,13.78,,NNW,,12.72,101246.85,101221.35,13.78
LBNL1,2025-09-05T17:30:00Z,98033.0,15.7,14.22,82.18,2.49,326.4,4.98,288.0,0.0,13.78,,NNW,,12.64,101241.68,101211.91,13.88
LBNL1,2025-09-05T17:45:00Z,98050.0,16.18,14.64,79.68,2.55,333.1,5.22,390.0,0.0,13.76,,NNW,,12.64,101259.24,101224.09,14.06
LBNL1,2025-09-05T18:00:00Z,98043.0,16.76,14.87,77.6,2.73,330.0,4.4,504.3,0.0,13.72,,NNW,,12.79,101252.01,101210.45,14.37
LBNL1,2025-09-05T18:15:00Z,98040.0,16.94,15.29,76.56,2.5,339.9,5.56,607.6,0.0,13.71,,NNW,,12.76,101248.91,101205.38,14.42
LBNL1,2025-09-05T18:30:00Z,98032.0,17.94,16.08,72.3,2.39,332.8,4.3,705.6,0.0,13.69,,NNW,,12.85,101240.65,101186.11,14.84
LBNL1,2025-09-05T18:45:00Z,98029.0,18.18,16.34,70.94,2.23,351.0,5.32,798.2,0.0,13.66,,N,,12.79,101237.55,101180.34,14.9
LBNL1,2025-09-05T19:00:00Z,98028.0,18.26,16.42,70.21,2.72,351.0,5.26,801.0,0.0,13.64,,N,,12.71,101236.52,101178.45,14.88
LBNL1,2025-09-05T19:15:00Z,98015.0,18.26,16.34,70.19,2.27,20.26,5.02,781.6,0.0,13.62,,NNE,,12.7,101223.09,101165.04,14.87
LBNL1,2025-09-05T19:30:00Z,98015.0,18.68,16.84,68.76,2.56,6.57,5.43,810.0,0.0,13.59,,N,,12.79,101223.09,101160.42,15.08
LBNL1,2025-09-05T19:45:00Z,98021.0,18.83,17.09,67.94,2.5,7.46,5.16,754.0,0.0,13.59,,N,,12.75,101229.29,101164.98,15.11
LBNL1,2025-09-05T20:00:00Z,98024.0,18.86,17.11,68.49,2.11,8.0,4.88,812.0,0.0,13.59,,N,,12.9,101232.39,101167.77,15.2
LBNL1,2025-09-05T20:15:00Z,98013.0,19.64,17.73,66.05,2.28,5.33,4.95,865.0,0.0,13.56,,N,,13.09,101221.03,101147.9,15.59
LBNL1,2025-09-05T20:30:00Z,98013.0,19.44,17.37,67.04,2.52,14.65,5.22,861.0,0.0,13.53,,NNE,,13.13,101221.03,101150.07,15.54
LBNL1,2025-09-05T20:45:00Z,98000.0,19.52,17.74,66.87,2.53,355.9,5.32,839.0,0.0,13.51,,N,,13.16,101207.6,101135.8,15.59
LBNL1,2025-09-05T21:00:00Z,97991.0,19.96,17.96,65.28,2.6,21.21,6.11,825.0,0.0,13.5,,NNE,,13.21,101198.31,101121.76,15.77
LBNL1,2025-09-05T21:15:00Z,97978.0,19.81,18.12,66.35,2.24,10.32,5.77,808.0,0.0,13.5,,N,,13.32,101184.88,101109.96,15.78
LBNL1,2025-09-05T21:30:00Z,97978.0,19.68,18.0,67.29,2.61,32.31,5.66,794.4,0.0,13.5,,NNE,,13.41,101184.88,101111.4,15.78
LBNL1,2025-09-05T21:45:00Z,97980.0,19.71,17.63,67.56,3.13,74.66,6.21,730.2,0.0,13.52,,ENE,,13.5,101186.95,101113.11,15.85
LBNL1,2025-09-05T22:00:00Z,97966.0,19.34,17.45,69.02,2.77,76.5,5.26,699.5,0.0,13.53,,ENE,,13.48,101172.49,101102.64,15.71
LBNL1,2025-09-05T22:15:00Z,97948.0,19.26,17.38,69.22,2.74,66.39,5.29,679.1,0.0,13.5,,ENE,,13.45,101153.9,101085.02,15.65
LBNL1,2025-09-05T22:30:00Z,97934.0,18.98,17.07,69.92,3.69,66.2,6.69,678.1,0.0,13.5,,ENE,,13.33,101139.44,101073.6,15.49
LBNL1,2025-09-05T22:45:00Z,97925.0,18.66,16.8,70.93,3.0,67.56,6.55,608.2,0.0,13.51,,ENE,,13.25,101130.15,101067.82,15.32
LBNL1,2025-09-05T23:00:00Z,97919.0,18.59,16.77,71.51,3.16,71.42,5.94,631.8,0.0,13.53,,ENE,,13.31,101123.95,101062.36,15.33
LBNL1,2025-09-05T23:15:00Z,97932.0,18.56,16.87,71.71,3.14,69.54,7.78,531.2,0.0,13.53,,ENE,,13.32,101137.38,101076.13,15.33
LBNL1,2025-09-05T23:30:00Z,97912.0,18.47,16.66,71.9,3.31,62.92,5.8,540.1,0.0,13.53,,ENE,,13.27,101116.72,101056.46,15.27
LBNL1,2025-09-05T23:45:00Z,97908.0,18.57,16.89,70.71,3.05,65.9,6.69,504.5,0.0,13.53,,ENE,,13.11,101112.59,101051.19,15.22
LBNL1,2025-09-06T00:00:00Z,97890.0,18.97,17.32,69.06,2.66,70.79,5.12,459.6,0.0,13.53,,ENE,,13.13,101094.0,101028.31,15.37
LBNL1,2025-09-06T00:15:00Z,97886.0,18.9,17.34,69.23,2.66,56.04,5.73,414.8,0.0,13.53,,NE,,13.1,101089.87,101024.91,15.33
LBNL1,2025-09-06T00:30:00Z,97888.0,18.55,16.96,70.68,3.87,55.26,6.76,368.2,0.0,13.53,,NE,,13.09,101091.94,101030.79,15.19
LBNL1,2025-09-06T00:45:00Z,97880.0,17.92,16.47,74.24,3.09,51.4,6.72,323.8,0.0,13.53,,NE,,13.24,101083.68,101029.4,15.05
LBNL1,2025-09-06T01:00:00Z,97878.0,17.51,16.13,76.88,1.98,8.63,4.85,263.5,0.0,13.55,,N,,13.38,101081.61,101031.84,14.98
LBNL1,2025-09-06T01:15:00Z,97874.0,17.34,15.95,78.59,2.22,348.9,5.83,212.9,0.0,13.58,,N,,13.55,101077.48,101029.6,15.02
LBNL1,2025-09-06T01:30:00Z,97875.0,17.41,16.1,78.77,2.06,342.0,4.03,182.0,0.0,13.62,,NNW,,13.66,101078.51,101029.84,15.11
LBNL1,2025-09-06T01:45:00Z,97887.0,17.25,16.02,79.95,1.77,353.5,4.54,128.2,0.0,13.62,,N,,13.73,101090.9,101044.0,15.09
LBNL1,2025-09-06T02:00:00Z,97884.0,16.67,15.48,83.41,1.3,14.01,3.65,60.9,0.0,13.63,,NNE,,13.82,101087.81,101047.28,14.94
LBNL1,2025-09-06T02:15:00Z,97887.0,16.64,15.37,83.47,1.67,10.62,4.2,44.05,0.0,13.65,,N,,13.8,101090.9,101050.74,14.91
LBNL1,2025-09-06T02:30:00Z,97899.0,15.9,14.74,86.67,2.0,4.45,4.1,10.67,0.0,13.66,,N,,13.66,101103.3,101071.32,14.55
LBNL1,2025-09-06T02:45:00Z,97918.0,15.59,14.41,87.93,2.28,357.0,4.37,1.36,0.0,13.7,,N,,13.58,101122.92,101094.4,14.39
LBNL1,2025-09-06T03:00:00Z,97934.0,15.39,14.18,88.84,1.92,357.0,4.71,0.1,0.0,13.71,,N,,13.54,101139.44,101113.15,14.29
LBNL1,2025-09-06T03:15:00Z,97938.0,15.38,14.17,88.39,2.22,1.84,4.47,0.01,0.0,13.72,,N,,13.45,101143.57,101117.35,14.24
LBNL1,2025-09-06T03:30:00Z,97960.0,15.36,14.18,87.66,2.27,7.19,5.46,0.0,0.0,13.72,,N,,13.31,101166.29,101140.37,14.13
LBNL1,2025-09-06T03:45:00Z,97971.0,15.19,14.03,88.53,2.31,359.6,4.78,0.01,0.0,13.75,,N,,13.29,101177.65,101153.54,14.07
LBNL1,2025-09-06T04:00:00Z,97988.0,15.14,13.97,88.53,2.24,9.07,5.05,0.01,0.0,13.75,,N,,13.24,101195.21,101171.71,14.02
LBNL1,2025-09-06T04:15:00Z,98008.0,15.35,14.15,87.09,1.96,22.58,4.33,0.0,0.0,13.75,,NNE,,13.19,101215.87,101190.0,14.07
LBNL1,2025-09-06T04:30:00Z,98005.0,15.39,14.19,86.46,1.78,17.63,4.26,0.0,0.0,13.75,,NNE,,13.12,101212.77,101186.47,14.04
LBNL1,2025-09-06T04:45:00Z,98016.0,15.31,14.13,86.61,1.58,19.99,4.03,0.0,0.0,13.75,,NNE,,13.07,101224.13,101198.69,13.98
LBNL1,2025-09-06T05:00:00Z,98029.0,15.13,13.99,86.78,1.7,29.5,4.37,0.01,0.0,13.75,,NNE,,12.92,101237.55,101214.11,13.83
LBNL1,2025-09-06T05:15:00Z,98031.0,14.93,13.79,87.46,1.78,44.28,4.64,0.01,0.0,13.75,,NE,,12.85,101239.62,101218.42,13.71
LBNL1,2025-09-06T05:30:00Z,98037.0,14.96,13.83,87.27,1.45,28.2,3.48,0.0,0.0,13.78,,NNE,,12.84,101245.81,101224.3,13.71
LBNL1,2025-09-06T05:45:00Z,98046.0,14.81,13.71,87.96,1.9,42.86,4.1,0.01,0.0,13.78,,NE,,12.82,101255.11,101235.27,13.64
LBNL1,2025-09-06T06:00:00Z,98050.0,14.79,13.67,88.37,1.62,25.51,4.91,0.0,0.0,13.78,,NNE,,12.87,101259.24,101239.65,13.66
LBNL1,2025-09-06T06:15:00Z,98047.0,14.67,13.57,89.13,1.48,28.37,4.1,0.0,0.0,13.78,,NNE,,12.88,101256.14,101237.86,13.63
LBNL1,2025-09-06T06:30:00Z,98063.0,14.66,13.54,89.2,1.68,28.04,4.2,0.0,0.0,13.78,,NNE,,12.88,101272.67,101254.57,13.62
LBNL1,2025-09-06T06:45:00Z,98068.0,14.59,13.47,88.97,1.86,17.86,5.6,0.01,0.0,13.78,,NNE,,12.78,101277.83,101260.48,13.53
LBNL1,2025-09-06T07:00:00Z,98070.0,14.52,13.39,89.45,2.66,25.63,7.23,0.01,0.0,13.78,,NNE,,12.79,101279.89,101263.36,13.51
LBNL1,2025-09-06T07:15:00Z,98068.0,14.5,13.4,90.42,2.12,44.58,5.19,0.0,0.0,13.8,,NE,,12.94,101277.83,101261.48,13.59
LBNL1,2025-09-06T07:30:00Z,98061.0,14.48,13.39,91.02,2.38,61.18,5.73,0.01,0.0,13.81,,ENE,,13.02,101270.6,101254.44,13.63
LBNL1,2025-09-06T07:45:00Z,98057.0,14.63,13.53,90.93,1.96,27.76,4.98,0.0,0.0,13.81,,NNE,,13.15,101266.47,101248.68,13.77
LBNL1,2025-09-06T08:00:00Z,98055.0,14.62,13.52,91.32,1.9,48.96,5.05,0.0,0.0,13.81,,NE,,13.21,101264.4,101246.74,13.79
LBNL1,2025-09-06T08:15:00Z,98055.0,14.53,13.42,91.55,2.27,37.87,6.55,0.01,0.0,13.81,,NE,,13.16,101264.4,101247.74,13.73
LBNL1,2025-09-06T08:30:00Z,98056.0,14.48,13.39,91.88,2.35,41.98,4.54,0.01,0.0,13.81,,NE,,13.16,101265.44,101249.33,13.71
LBNL1,2025-09-06T08:45:00Z,98059.0,14.5,13.41,91.38,1.89,29.39,4.98,0.0,0.0,13.81,,NNE,,13.1,101268.53,101252.18,13.69
LBNL1,2025-09-06T09:00:00Z,98062.0,14.48,13.37,90.1,2.0,13.7,4.61,0.01,0.0,13.81,,NNE,,12.86,101271.63,101255.53,13.54
LBNL1,2025-09-06T09:15:00Z,98063.0,14.31,13.21,90.25,2.05,15.26,5.22,0.01,0.0,13.81,,NNE,,12.72,101272.67,101258.45,13.39
LBNL1,2025-09-06T09:30:00Z,98066.0,14.33,13.25,90.15,2.06,12.57,5.12,0.0,0.0,13.81,,NNE,,12.72,101275.76,101261.3,13.4
LBNL1,2025-09-06T09:45:00Z,98065.0,14.33,13.23,89.79,2.46,6.7,5.29,0.01,0.0,13.81,,N,,12.66,101274.73,101260.32,13.36
LBNL1,2025-09-06T10:00:00Z,98064.0,14.37,13.26,89.5,2.25,17.86,5.19,0.0,0.0,13.81,,NNE,,12.65,101273.7,101258.8,13.37
LBNL1,2025-09-06T10:15:00Z,98059.0,14.41,13.34,89.21,1.7,23.66,4.13,0.0,0.0,13.81,,NNE,,12.64,101268.53,101253.25,13.38
LBNL1,2025-09-06T10:30:00Z,98044.0,14.42,13.31,88.63,2.23,15.57,4.64,0.01,0.0,13.81,,NNE,,12.55,101253.04,101237.64,13.33
LBNL1,2025-09-06T10:45:00Z,98054.0,14.4,13.31,88.59,2.71,21.52,5.77,0.01,0.0,13.81,,NNE,,12.52,101263.37,101248.16,13.31
LBNL1,2025-09-06T11:00:00Z,98060.0,14.42,13.34,88.34,2.38,25.03,5.32,0.0,0.0,13.81,,NNE,,12.5,101269.57,101254.1,13.3
LBNL1,2025-09-06T11:15:00Z,98055.0,14.43,13.36,88.4,1.88,36.47,4.95,0.0,0.0,13.81,,NE,,12.52,101264.4,101248.87,13.31
LBNL1,2025-09-06T11:30:00Z,98057.0,14.42,13.36,88.4,2.52,40.97,5.29,0.0,0.0,13.81,,NE,,12.51,101266.47,101251.06,13.3
LBNL1,2025-09-06T11:45:00Z,98049.0,14.42,13.34,88.4,2.35,28.32,5.02,0.0,0.0,13.81,,NNE,,12.51,101258.21,101242.75,13.31
LBNL1,2025-09-06T12:00:00Z,98068.0,14.44,13.35,88.18,1.96,21.18,5.43,0.0,0.0,13.81,,NNE,,12.49,101277.83,101262.12,13.31
LBNL1,2025-09-06T12:15:00Z,98081.0,14.41,13.34,88.76,1.69,31.28,4.51,0.0,0.0,13.81,,NNE,,12.56,101291.25,101275.91,13.33
LBNL1,2025-09-06T12:30:00Z,98088.0,14.46,13.37,88.66,1.86,29.27,6.08,0.0,0.0,13.81,,NNE,,12.59,101298.48,101282.58,13.37
LBNL1,2025-09-06T12:45:00Z,98093.0,14.43,13.34,89.11,1.72,21.95,5.32,0.0,0.0,13.81,,NNE,,12.64,101303.65,101288.11,13.39
LBNL1,2025-09-06T13:00:00Z,98108.0,14.33,13.24,88.94,2.72,18.86,5.32,0.01,0.0,13.81,,NNE,,12.51,101319.14,101304.73,13.27
LBNL1,2025-09-06T13:15:00Z,98121.0,14.31,13.22,88.59,2.29,14.7,4.78,0.01,0.0,13.81,,NNE,,12.43,101332.56,101318.34,13.22
LBNL1,2025-09-06T13:30:00Z,98138.0,14.29,13.22,87.85,2.06,353.0,5.05,0.04,0.0,13.81,,N,,12.28,101350.12,101336.09,13.13
LBNL1,2025-09-06T13:45:00Z,98153.0,14.25,13.19,86.95,1.69,348.4,5.12,0.55,0.0,13.81,,NNW,,12.09,101365.61,101352.08,13.0
LBNL1,2025-09-06T14:00:00Z,98173.0,14.28,13.24,86.1,1.61,0.87,4.85,2.8,0.0,13.81,,N,,11.97,101386.27,101372.36,12.94
LBNL1,2025-09-06T14:15:00Z,98193.0,14.31,13.24,85.66,2.25,6.42,5.32,7.24,0.0,13.81,,N,,11.92,101406.92,101392.7,12.92
LBNL1,2025-09-06T14:30:00Z,98220.0,14.36,13.27,86.36,2.13,15.76,4.74,12.16,0.0,13.81,,NNE,,12.09,101434.8,101420.07,13.04
LBNL1,2025-09-06T14:45:00Z,98230.0,14.31,13.28,86.67,1.97,33.79,4.47,19.16,0.0,13.81,,NE,,12.1,101445.13,101430.9,13.03
LBNL1,2025-09-06T15:00:00Z,98255.0,14.48,13.4,85.74,2.11,36.28,5.02,30.6,0.0,13.81,,NE,,12.1,101470.95,101454.83,13.09
LBNL1,2025-09-06T15:15:00Z,98271.0,14.54,13.46,85.22,2.42,25.99,5.56,40.76,0.0,13.81,,NNE,,12.06,101487.47,101470.67,13.1
LBNL1,2025-09-06T15:30:00Z,98281.0,14.62,13.56,84.82,2.62,46.17,5.53,50.03,0.0,13.81,,NE,,12.07,101497.8,101480.11,13.13
LBNL1,2025-09-06T15:45:00Z,98292.0,14.77,13.67,83.73,2.5,28.54,6.55,63.76,0.0,13.81,,NNE,,12.02,101509.16,101489.73,13.17
LBNL1,2025-09-06T16:00:00Z,98311.0,14.87,13.71,82.55,2.62,46.58,6.14,95.4,0.0,13.81,,NE,,11.9,101528.78,101508.28,13.13
LBNL1,2025-09-06T16:15:00Z,98324.0,14.92,13.78,82.14,3.08,66.74,5.39,118.0,0.0,13.8,,ENE,,11.87,101542.21,101521.14,13.14
LBNL1,2025-09-06T16:30:00Z,98334.0,15.08,13.95,80.49,2.68,51.67,6.08,144.4,0.0,13.78,,NE,,11.72,101552.54,101529.6,13.12
LBNL1,2025-09-06T16:45:00Z,98346.0,15.23,14.04,79.63,3.09,65.36,6.58,177.6,0.0,13.78,,ENE,,11.7,101564.93,101540.36,13.16
LBNL1,2025-09-06T17:00:00Z,98370.0,15.47,14.24,78.39,3.12,67.51,6.89,202.1,0.0,13.78,,ENE,,11.7,101589.71,101562.46,13.25
LBNL1,2025-09-06T17:15:00Z,98394.0,15.43,14.23,78.5,3.6,68.3,6.48,208.0,0.0,13.76,,ENE,,11.68,101614.5,101587.68,13.23
LBNL1,2025-09-06T17:30:00Z,98393.0,15.64,14.38,77.79,3.04,71.59,6.42,257.5,0.0,13.75,,ENE,,11.74,101613.47,101584.23,13.35
LBNL1,2025-09-06T17:45:00Z,98402.0,15.98,14.65,76.1,3.4,61.47,6.35,367.3,0.0,13.75,,ENE,,11.74,101622.76,101589.73,13.48
LBNL1,2025-09-06T18:00:00Z,98413.0,16.11,14.76,75.51,3.48,71.75,5.73,378.4,0.0,13.75,,ENE,,11.75,101634.12,101599.71,13.53
LBNL1,2025-09-06T18:15:00Z,98410.0,16.23,14.9,74.87,3.13,65.4,5.73,410.2,0.0,13.72,,ENE,,11.73,101631.02,101595.2,13.58
LBNL1,2025-09-06T18:30:00Z,98428.0,16.71,15.3,73.57,2.71,71.35,6.08,444.7,0.0,13.72,,ENE,,11.93,101649.61,101608.51,13.86
LBNL1,2025-09-06T18:45:00Z,98435.0,16.78,15.34,72.99,3.4,69.86,5.94,576.1,0.0,13.71,,ENE,,11.87,101656.84,101614.88,13.87
LBNL1,2025-09-06T19:00:00Z,98427.0,16.94,15.32,72.12,3.74,64.01,6.55,763.9,0.0,13.68,,ENE,,11.85,101648.58,101604.84,13.91
LBNL1,2025-09-06T19:15:00Z,98417.0,17.44,15.62,70.15,3.01,55.19,6.0,824.0,0.0,13.68,,NE,,11.9,101638.25,101589.03,14.13
LBNL1,2025-09-06T19:30:00Z,98406.0,17.8,16.03,68.9,2.76,61.79,6.21,832.0,0.0,13.65,,ENE,,11.98,101626.89,101573.69,14.31
